id;ART1028_grau__minimum;ART1028_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"ART1028_grau__fft_coefficient__coeff_0__attr_""real""";ART1028_grau__maximum;ART1028_grau__mean;ART1028_grau__median;ART1028_grau__quantile__q_0.1;ART1028_grau__quantile__q_0.2;ART1028_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ART1028_grau__quantile__q_0.3;ART1028_grau__quantile__q_0.4;ART1028_grau__quantile__q_0.6;ART1028_grau__quantile__q_0.7;ART1028_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ART1028_grau__quantile__q_0.8;ART1028_grau__quantile__q_0.9;ART1028_grau__sum_values;ART1028_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ARQ1000_grau__value_count__value_0;ARQ1101_grau__value_count__value_0;"CRE1100_grau__fft_coefficient__coeff_0__attr_""abs""";CRE1100_grau__abs_energy;ART1020_grau__value_count__value_0;"ART1028_grau__fft_coefficient__coeff_0__attr_""angle""";ART1420_grau__value_count__value_0;ARQ1000_grau__abs_energy;"ARQ1000_grau__fft_coefficient__coeff_0__attr_""abs""";ARQ1000_grau__median;ARQ1000_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ARQ1000_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ARQ1000_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"ARQ1000_grau__fft_coefficient__coeff_0__attr_""real""";ARQ1000_grau__maximum;ARQ1000_grau__mean;ARQ1000_grau__minimum;ARQ1000_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ARQ1000_grau__quantile__q_0.1;ARQ1000_grau__quantile__q_0.3;ARQ1000_grau__quantile__q_0.4;ARQ1000_grau__quantile__q_0.6;ARQ1000_grau__quantile__q_0.7;ARQ1000_grau__quantile__q_0.8;ARQ1000_grau__quantile__q_0.9;ARQ1000_grau__sum_values;ARQ1000_grau__quantile__q_0.2;MAT1071_grau__value_count__value_0;"CRE1100_grau__fft_coefficient__coeff_0__attr_""angle""";MAT1071_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;MAT1071_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;MAT1071_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;MAT1071_grau__maximum;"MAT1071_grau__fft_coefficient__coeff_0__attr_""real""";MAT1071_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;MAT1071_grau__mean;MAT1071_grau__median;MAT1071_grau__sum_values;MAT1071_grau__quantile__q_0.9;MAT1071_grau__quantile__q_0.8;MAT1071_grau__quantile__q_0.7;MAT1071_grau__quantile__q_0.6;MAT1071_grau__quantile__q_0.4;MAT1071_grau__quantile__q_0.3;MAT1071_grau__quantile__q_0.2;MAT1071_grau__quantile__q_0.1;MAT1071_grau__minimum;"CRE1100_grau__fft_coefficient__coeff_0__attr_""real""";CRE1100_grau__quantile__q_0.8;CRE1100_grau__quantile__q_0.9;CRE1100_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;CRE1100_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;CRE1100_grau__median;CRE1100_grau__minimum;CRE1100_grau__quantile__q_0.1;CRE1100_grau__quantile__q_0.2;CRE1100_grau__quantile__q_0.3;CRE1100_grau__quantile__q_0.4;CRE1100_grau__quantile__q_0.6;CRE1100_grau__quantile__q_0.7;CRE1100_grau__sum_values;CRE1100_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;CRE1100_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;CRE1100_grau__mean;CRE1100_grau__maximum;MAT1071_grau__abs_energy;"MAT1071_grau__fft_coefficient__coeff_0__attr_""abs""";ARQ1101_grau__abs_energy;"ARQ1101_grau__fft_coefficient__coeff_0__attr_""abs""";CRE1100_grau__value_count__value_0;ART1020_grau__abs_energy;"ART1020_grau__fft_coefficient__coeff_0__attr_""abs""";"ARQ1101_grau__fft_coefficient__coeff_0__attr_""real""";ARQ1101_grau__quantile__q_0.8;ARQ1101_grau__quantile__q_0.6;ARQ1101_grau__quantile__q_0.9;ARQ1101_grau__sum_values;ARQ1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ARQ1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ARQ1101_grau__quantile__q_0.4;ARQ1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ARQ1101_grau__quantile__q_0.3;ARQ1101_grau__quantile__q_0.1;ARQ1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ARQ1101_grau__quantile__q_0.7;ARQ1101_grau__minimum;ARQ1101_grau__median;ARQ1101_grau__mean;ARQ1101_grau__maximum;ARQ1101_grau__quantile__q_0.2;ART1020_grau__quantile__q_0.9;ART1020_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ART1020_grau__quantile__q_0.1;ART1020_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ART1020_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ART1020_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;"ART1020_grau__fft_coefficient__coeff_0__attr_""real""";ART1020_grau__maximum;ART1020_grau__mean;ART1020_grau__median;ART1020_grau__minimum;ART1020_grau__sum_values;ART1020_grau__quantile__q_0.2;ART1020_grau__quantile__q_0.3;ART1020_grau__quantile__q_0.4;ART1020_grau__quantile__q_0.6;ART1020_grau__quantile__q_0.7;ART1020_grau__quantile__q_0.8;ART1420_grau__abs_energy;"ART1420_grau__fft_coefficient__coeff_0__attr_""abs""";ART1028_grau__value_count__value_0;ART1420_grau__quantile__q_0.6;ART1420_grau__quantile__q_0.9;"ART1420_grau__fft_coefficient__coeff_0__attr_""real""";ART1420_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ART1420_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ART1420_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ART1420_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ART1420_grau__median;ART1420_grau__maximum;ART1420_grau__minimum;ART1420_grau__quantile__q_0.2;ART1420_grau__quantile__q_0.3;ART1420_grau__quantile__q_0.4;ART1420_grau__sum_values;ART1420_grau__quantile__q_0.7;ART1420_grau__quantile__q_0.8;ART1420_grau__quantile__q_0.1;ART1420_grau__mean
aluno3945;0.58;0.22497014670423285;0.58;0.58;0.58;0.58;0.58;0.58;0.11248507335211642;0.58;0.58;0.58;0.58;0.35570903456379926;0.58;0.58;0.58;0.15907791629909546;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.5184;0.72;0.72;0.4415698360102336;0.13963664278193763;0.27927328556387526;0.72;0.72;0.72;0.72;0.19747603402646333;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.0;180.0;0.12412146025061123;0.24824292050122246;0.39250652089798543;0.64;0.64;0.17553425246796742;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.4096;0.64;0.5184;0.72;0.0;0.4355999999999999;0.6599999999999999;0.72;0.72;0.72;0.72;0.72;0.19747603402646333;0.4415698360102336;0.72;0.27927328556387526;0.72;0.72;0.13963664278193763;0.72;0.72;0.72;0.72;0.72;0.72;0.6599999999999999;0.25600051176688565;0.6599999999999999;0.18101969785759137;0.4047723496760474;0.12800025588344283;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.2601;0.51;0.0;0.51;0.51;0.51;0.19781857727441166;0.09890928863720583;0.31277863384058213;0.13987885743541154;0.51;0.51;0.51;0.51;0.51;0.51;0.51;0.51;0.51;0.51;0.51
aluno3947;0.5700000000000001;0.22109135107140127;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.11054567553570063;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.3495761201747683;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.1563351936042835;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.48999999999999994;0.7;0.7;0.42930400723217155;0.13575784714910602;0.27151569429821204;0.7;0.7;0.7;0.7;0.19199058863683935;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.0;180.0;0.11248507335211642;0.22497014670423285;0.35570903456379926;0.58;0.58;0.15907791629909546;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.3364;0.58;0.4489000000000001;0.67;0.0;0.6889000000000001;0.8300000000000001;0.67;0.67;0.67;0.67;0.67;0.1837624205524034;0.4109052640650785;0.67;0.25987930739971726;0.67;0.67;0.12993965369985863;0.67;0.67;0.67;0.67;0.67;0.67;0.8300000000000001;0.3219400375250229;0.8300000000000001;0.22764598366939526;0.5090318942895748;0.16097001876251146;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.7395999999999999;0.86;0.0;0.86;0.86;0.86;0.33357642442351765;0.16678821221175882;0.527430637456668;0.23587415175383122;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86
aluno3948;0.8699999999999999;0.33745522005634926;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.16872761002817463;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.5335635518456988;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.23861687444864318;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.6889000000000001;0.8300000000000001;0.8300000000000001;0.5090318942895748;0.16097001876251146;0.3219400375250229;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.22764598366939526;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.0;180.0;0.13769724496552183;0.27539448993104365;0.43543692162120257;0.71;0.71;0.19473331133165134;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.5041;0.71;0.7921;0.89;0.0;0.5929;0.77;0.89;0.89;0.89;0.89;0.89;0.2441023198382672;0.545829380623761;0.89;0.3452128113220125;0.89;0.89;0.17260640566100624;0.89;0.89;0.89;0.89;0.89;0.89;0.77;0.29866726372803326;0.77;0.2111896475005233;0.47223440795538874;0.14933363186401663;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.5625;0.75;0.0;0.75;0.75;0.75;0.2909096724623701;0.14545483623118505;0.4599685791773267;0.20570420211089932;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75
aluno3949;0.6599999999999999;0.25600051176688565;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.12800025588344283;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.4047723496760474;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.18101969785759137;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.36;0.6;0.6;0.3679748633418613;0.11636386898494802;0.23272773796989604;0.6;0.6;0.6;0.6;0.16456336168871946;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.0;180.0;0.12800025588344283;0.25600051176688565;0.4047723496760474;0.6599999999999999;0.6599999999999999;0.18101969785759137;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.4355999999999999;0.6599999999999999;0.5776;0.76;0.0;0.6241000000000001;0.79;0.76;0.76;0.76;0.76;0.76;0.2084469248057113;0.4661014935663577;0.76;0.29478846809520165;0.76;0.76;0.14739423404760083;0.76;0.76;0.76;0.76;0.76;0.76;0.79;0.3064248549936965;0.79;0.2166750928901473;0.4845002367334508;0.15321242749684824;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.7395999999999999;0.86;0.0;0.86;0.86;0.86;0.33357642442351765;0.16678821221175882;0.527430637456668;0.23587415175383122;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86
aluno3950;0.65;0.25212171613405404;0.65;0.65;0.65;0.65;0.65;0.65;0.12606085806702702;0.65;0.65;0.65;0.65;0.39863943528701645;0.65;0.65;0.65;0.1782769751627794;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.4355999999999999;0.6599999999999999;0.6599999999999999;0.4047723496760474;0.12800025588344283;0.25600051176688565;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.18101969785759137;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.0;180.0;0.11248507335211642;0.22497014670423285;0.35570903456379926;0.58;0.58;0.15907791629909546;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.3364;0.58;0.5328999999999999;0.73;0.0;0.7224999999999999;0.85;0.73;0.73;0.73;0.73;0.73;0.20021875672127534;0.4477027503992646;0.73;0.2831520811967069;0.73;0.73;0.14157604059835344;0.73;0.73;0.73;0.73;0.73;0.73;0.85;0.3296976287906861;0.85;0.23313142905901924;0.5212977230676369;0.16484881439534305;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.6084;0.78;0.0;0.78;0.78;0.78;0.30254605936086487;0.15127302968043244;0.47836732234441975;0.21393237019533531;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78
aluno3954;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-0.6132914389031022;-1.0;-1.0;-1.0;-0.2742722694811991;0.0;0.0;0.93;0.8649000000000001;0.0;180.0;0.0;1.0;1.0;-1.0;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.0;-0.19393978164158004;-0.3878795632831601;-0.6132914389031022;-1.0;-1.0;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;0.93;0.93;0.5703610381798851;0.25507321061751514;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.18036399692666946;0.3607279938533389;0.93;0.93;1.0;1.0;1.0;1.0;0.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.6132914389031022;-1.0;-0.3878795632831601;-1.0;-1.0;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;-0.3878795632831601;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
aluno3955;0.64;0.24824292050122246;0.64;0.64;0.64;0.64;0.64;0.64;0.12412146025061123;0.64;0.64;0.64;0.64;0.39250652089798543;0.64;0.64;0.64;0.17553425246796742;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.5041;0.71;0.71;0.43543692162120257;0.13769724496552183;0.27539448993104365;0.71;0.71;0.71;0.71;0.19473331133165134;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.0;180.0;0.09696989082079002;0.19393978164158004;0.3066457194515511;0.5;0.5;0.13713613474059955;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.25;0.5;0.5328999999999999;0.73;0.0;1.0;1.0;0.73;0.73;0.73;0.73;0.73;0.20021875672127534;0.4477027503992646;0.73;0.2831520811967069;0.73;0.73;0.14157604059835344;0.73;0.73;0.73;0.73;0.73;0.73;1.0;0.3878795632831601;1.0;0.2742722694811991;0.6132914389031022;0.19393978164158004;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9216;0.96;0.0;0.96;0.96;0.96;0.37236438075183365;0.18618219037591682;0.5887597813469782;0.26330137870195114;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96
aluno3958;0.7;0.27151569429821204;0.7;0.7;0.7;0.7;0.7;0.7;0.13575784714910602;0.7;0.7;0.7;0.7;0.42930400723217155;0.7;0.7;0.7;0.19199058863683935;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.6889000000000001;0.8300000000000001;0.8300000000000001;0.5090318942895748;0.16097001876251146;0.3219400375250229;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.22764598366939526;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.0;180.0;0.15127302968043244;0.30254605936086487;0.47836732234441975;0.78;0.78;0.21393237019533531;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.6084;0.78;0.6400000000000001;0.8;0.0;0.6241000000000001;0.79;0.8;0.8;0.8;0.8;0.8;0.2194178155849593;0.4906331511224818;0.8;0.3103036506265281;0.8;0.8;0.15515182531326405;0.8;0.8;0.8;0.8;0.8;0.8;0.79;0.3064248549936965;0.79;0.2166750928901473;0.4845002367334508;0.15321242749684824;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.27040000000000003;0.52;0.0;0.52;0.52;0.52;0.20169737290724327;0.10084868645362163;0.31891154822961315;0.14262158013022352;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52
aluno396;0.61;0.23660653360272765;0.61;0.61;0.61;0.61;0.61;0.61;0.11830326680136383;0.61;0.61;0.61;0.61;0.3741077777308924;0.61;0.61;0.61;0.16730608438353145;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.7921;0.89;0.89;0.545829380623761;0.17260640566100624;0.3452128113220125;0.89;0.89;0.89;0.89;0.2441023198382672;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.0;180.0;0.11054567553570063;0.22109135107140127;0.3495761201747683;0.5700000000000001;0.5700000000000001;0.1563351936042835;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.3249000000000001;0.5700000000000001;0.3721;0.61;0.0;0.6400000000000001;0.8;0.61;0.61;0.61;0.61;0.61;0.16730608438353145;0.3741077777308924;0.61;0.23660653360272765;0.61;0.61;0.11830326680136383;0.61;0.61;0.61;0.61;0.61;0.61;0.8;0.3103036506265281;0.8;0.2194178155849593;0.4906331511224818;0.15515182531326405;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.6400000000000001;0.8;0.0;0.8;0.8;0.8;0.3103036506265281;0.15515182531326405;0.4906331511224818;0.2194178155849593;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8
aluno3963;0.5900000000000001;0.2288489423370645;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.11442447116853224;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.36184194895283034;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.1618206389939075;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.4761000000000001;0.6900000000000001;0.6900000000000001;0.4231710928431406;0.13381844933269024;0.2676368986653805;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.1892478659420274;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.0;180.0;0.03490916069548441;0.06981832139096882;0.1103924590025584;0.18;0.18;0.04936900850661583;0.18;0.18;0.18;0.18;0.18;0.18;0.18;0.18;0.18;0.18;0.18;0.18;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.0324;0.18;0.6889000000000001;0.8300000000000001;0.0;0.6889000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.22764598366939526;0.5090318942895748;0.8300000000000001;0.3219400375250229;0.8300000000000001;0.8300000000000001;0.16097001876251146;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.3219400375250229;0.8300000000000001;0.22764598366939526;0.5090318942895748;0.16097001876251146;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.81;0.9;0.0;0.9;0.9;0.9;0.3490916069548441;0.17454580347742205;0.551962295012792;0.24684504253307918;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9
aluno3967;0.73;0.2831520811967069;0.73;0.73;0.73;0.73;0.73;0.73;0.14157604059835344;0.73;0.73;0.73;0.73;0.4477027503992646;0.73;0.73;0.73;0.20021875672127534;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.6723999999999999;0.82;0.82;0.5028989799005438;0.15903062094609563;0.31806124189219126;0.82;0.82;0.82;0.82;0.22490326097458324;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.0;180.0;0.13381844933269024;0.2676368986653805;0.4231710928431406;0.6900000000000001;0.6900000000000001;0.1892478659420274;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.4761000000000001;0.6900000000000001;0.5476;0.74;0.0;0.4096;0.64;0.74;0.74;0.74;0.74;0.74;0.20296147941608733;0.4538356647882956;0.74;0.2870308768295385;0.74;0.74;0.14351543841476924;0.74;0.74;0.74;0.74;0.74;0.74;0.64;0.24824292050122246;0.64;0.17553425246796742;0.39250652089798543;0.12412146025061123;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.42250000000000004;0.65;0.0;0.65;0.65;0.65;0.25212171613405404;0.12606085806702702;0.39863943528701645;0.1782769751627794;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65
aluno3969;0.71;0.27539448993104365;0.71;0.71;0.71;0.71;0.71;0.71;0.13769724496552183;0.71;0.71;0.71;0.71;0.43543692162120257;0.71;0.71;0.71;0.19473331133165134;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.5776;0.76;0.76;0.4661014935663577;0.14739423404760083;0.29478846809520165;0.76;0.76;0.76;0.76;0.2084469248057113;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.0;180.0;0.12412146025061123;0.24824292050122246;0.39250652089798543;0.64;0.64;0.17553425246796742;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;-1.0;-1.0;-1.0;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;0.4096;0.64;0.6400000000000001;0.8;0.0;0.4761000000000001;0.6900000000000001;0.8;0.8;0.8;0.8;0.8;0.2194178155849593;0.4906331511224818;0.8;0.3103036506265281;0.8;0.8;0.15515182531326405;0.8;0.8;0.8;0.8;0.8;0.8;0.6900000000000001;0.2676368986653805;0.6900000000000001;0.1892478659420274;0.4231710928431406;0.13381844933269024;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.25;0.5;0.0;0.5;0.5;0.5;0.19393978164158004;0.09696989082079002;0.3066457194515511;0.13713613474059955;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
